Date,Open,Low,High,Close,Volume,Amount
2000-07-06 00:00:00,24.900,22.200,28.470,26.560,185337,462700000.00
2000-07-07 00:00:00,26.060,25.850,29.220,29.220,67084,187081000.00
2000-07-10 00:00:00,30.000,29.100,31.470,29.860,75506,227351000.00
2000-07-11 00:00:00,29.500,29.200,30.500,30.120,31277,93241000.00
2000-07-12 00:00:00,30.200,28.000,30.380,28.380,32794,95193000.00
2000-07-13 00:00:00,28.290,28.220,31.220,31.220,38916,117314000.00
2000-07-14 00:00:00,32.800,30.510,32.900,30.960,35411,111583000.00
2000-07-17 00:00:00,30.800,29.950,31.160,30.170,14963,45418000.00
2000-07-18 00:00:00,29.950,29.800,31.240,30.690,9822,30146000.00
2000-07-19 00:00:00,30.800,30.100,31.000,30.240,9464,28750000.00
2000-07-20 00:00:00,30.100,29.200,30.450,29.560,12660,37633000.00
2000-07-21 00:00:00,29.980,29.780,31.000,30.100,8653,26349000.00
2000-07-24 00:00:00,30.000,29.360,30.280,29.710,3938,11725000.00
2000-07-25 00:00:00,29.810,29.310,30.100,29.600,5845,17269000.00
2000-07-26 00:00:00,29.600,29.500,30.800,30.010,8294,25045000.00
2000-07-27 00:00:00,30.200,29.650,30.470,29.900,6576,19659000.00
2000-07-28 00:00:00,28.500,28.060,29.620,28.860,12284,35647000.00
2000-07-31 00:00:00,28.780,27.900,29.600,29.140,13187,37965000.00
2000-08-01 00:00:00,29.000,28.680,29.300,28.820,6654,19252000.00
2000-08-02 00:00:00,28.500,28.500,29.840,29.310,6470,18919000.00
2000-08-03 00:00:00,29.000,29.000,30.750,30.300,15655,47527000.00
2000-08-04 00:00:00,30.300,29.800,30.940,29.940,7931,24100000.00
2000-08-07 00:00:00,29.950,29.910,30.600,29.960,7927,23834000.00
2000-08-08 00:00:00,30.200,29.000,30.300,29.290,7878,23251000.00
2000-08-09 00:00:00,29.300,29.100,30.500,29.840,6783,20333000.00
2000-08-10 00:00:00,30.050,30.000,31.800,31.080,20744,64604000.00
2000-08-11 00:00:00,31.080,31.010,34.190,33.230,37905,124611000.00
2000-08-14 00:00:00,33.690,32.800,35.880,35.350,23985,82099000.00
2000-08-15 00:00:00,35.300,34.800,36.550,34.830,20614,73131000.00
2000-08-16 00:00:00,35.010,34.700,35.900,35.030,11605,40810000.00
2000-08-17 00:00:00,35.100,34.170,35.400,34.190,8108,28150000.00
2000-08-18 00:00:00,34.000,33.370,34.500,33.540,11505,38890000.00
2000-08-21 00:00:00,33.280,33.280,36.860,36.140,12770,44992000.00
2000-08-22 00:00:00,36.190,35.810,38.700,36.140,21199,79449000.00
2000-08-23 00:00:00,35.500,35.300,38.460,38.370,23887,88278000.00
2000-08-24 00:00:00,38.320,37.180,39.200,38.750,11981,45705000.00
2000-08-25 00:00:00,39.000,38.100,39.300,38.230,4532,17425000.00
2000-08-28 00:00:00,38.200,37.420,38.200,37.780,5651,21261000.00
2000-08-29 00:00:00,37.500,37.300,38.750,37.850,4921,18643000.00
2000-08-30 00:00:00,38.000,36.810,38.100,36.890,9911,36876000.00
2000-08-31 00:00:00,35.960,35.250,36.800,35.280,8244,29490000.00
2000-09-01 00:00:00,35.000,34.780,36.200,35.700,6042,21458000.00
2000-09-04 00:00:00,35.700,34.500,35.760,35.100,4323,15129000.00
2000-09-05 00:00:00,34.990,33.800,35.090,33.850,5870,20201000.00
2000-09-06 00:00:00,33.480,33.100,34.830,34.060,4182,14129000.00
2000-09-07 00:00:00,34.150,34.000,34.800,34.610,2850,9834000.00
2000-09-08 00:00:00,34.790,34.460,35.480,34.640,2190,7638000.00
2000-09-11 00:00:00,34.600,34.300,35.440,35.150,1819,6385000.00
2000-09-12 00:00:00,35.200,34.710,35.200,35.050,1694,5916000.00
2000-09-13 00:00:00,35.000,34.600,35.450,35.040,3059,10738000.00
2000-09-14 00:00:00,35.070,34.300,35.400,34.500,2139,7417000.00
2000-09-15 00:00:00,34.400,33.600,34.400,34.300,3113,10558000.00
2000-09-18 00:00:00,34.100,34.000,34.700,34.290,1681,5755000.00
2000-09-19 00:00:00,34.300,33.000,34.400,33.340,2294,7705000.00
2000-09-20 00:00:00,33.010,33.010,34.000,33.770,1246,4182000.00
2000-09-21 00:00:00,33.770,33.750,34.370,34.050,1256,4286000.00
2000-09-22 00:00:00,34.180,33.800,34.380,34.340,1667,5695000.00
2000-09-25 00:00:00,34.500,34.500,35.250,34.990,1903,6630000.00
2000-09-26 00:00:00,35.080,34.780,35.390,35.000,1397,4889000.00
2000-09-27 00:00:00,35.010,34.850,36.400,36.180,3549,12629000.00
2000-09-28 00:00:00,36.350,35.000,36.960,35.690,5407,19682000.00
2000-09-29 00:00:00,35.600,35.200,36.410,36.010,2977,10744000.00
2000-10-09 00:00:00,36.080,34.800,36.080,35.200,2688,9434000.00
2000-10-10 00:00:00,35.000,34.500,35.190,35.050,2109,7358000.00
2000-10-11 00:00:00,35.280,34.510,35.500,34.880,1857,6461001.00
2000-10-12 00:00:00,34.700,34.000,34.800,34.660,2827,9728000.00
2000-10-13 00:00:00,34.800,34.300,35.300,34.900,1407,4915000.00
2000-10-16 00:00:00,35.000,34.210,35.000,34.530,1201,4152000.00
