Date,Open,Low,High,Close,Volume,Amount
2015-03-16 00:00:00,0.999,0.997,0.999,0.999,27776,2771370.00
2015-03-17 00:00:00,0.998,0.998,1.000,1.000,5828,582315.00
2015-03-18 00:00:00,1.001,1.000,1.009,1.001,2939,294157.00
2015-03-19 00:00:00,1.000,1.000,1.001,1.001,951,95098.00
2015-03-20 00:00:00,1.000,0.998,1.001,1.000,3153,315042.00
2015-03-23 00:00:00,1.000,0.999,1.000,0.999,1081,108042.00
2015-03-24 00:00:00,0.999,0.999,1.001,1.000,9795,979375.00
2015-03-25 00:00:00,0.999,0.999,1.001,1.001,16,1642.00
2015-03-26 00:00:00,1.000,0.999,1.002,1.001,951,95067.00
2015-03-27 00:00:00,0.998,0.998,0.999,0.999,332,33134.00
2015-03-30 00:00:00,0.999,0.998,1.000,1.000,765,76366.00
2015-03-31 00:00:00,0.998,0.998,1.000,1.000,260,25916.00
2015-04-01 00:00:00,0.998,0.998,1.000,1.000,333,33274.00
2015-04-02 00:00:00,1.000,0.999,1.000,1.000,205,20490.00
2015-04-03 00:00:00,1.000,0.999,1.000,1.000,168,16803.00
2015-04-07 00:00:00,0.999,0.999,1.002,1.000,447,44718.00
2015-04-08 00:00:00,0.999,0.999,1.003,1.003,1528,152840.00
2015-04-09 00:00:00,0.999,0.999,0.999,0.999,279,27915.00
2015-04-10 00:00:00,0.998,0.998,1.000,1.000,863,86239.00
2015-04-13 00:00:00,1.002,1.001,1.100,1.100,3552,376969.00
2015-04-14 00:00:00,1.104,1.104,1.210,1.210,2595,308885.00
2015-04-15 00:00:00,1.089,1.089,1.089,1.089,3665,399118.00
2015-04-16 00:00:00,0.997,0.990,1.002,0.998,10265,1025160.00
2015-04-17 00:00:00,1.001,1.000,1.004,1.004,7525,753344.00
2015-04-20 00:00:00,1.004,1.002,1.005,1.004,6554,657525.00
2015-04-21 00:00:00,1.005,1.004,1.007,1.007,5956,598489.00
2015-04-22 00:00:00,1.007,1.005,1.008,1.008,10770,1085027.00
2015-04-23 00:00:00,1.006,1.006,1.019,1.016,4123,417099.00
2015-04-24 00:00:00,1.016,1.007,1.016,1.007,1582,159910.00
2015-04-27 00:00:00,1.014,1.008,1.050,1.012,2146,217242.00
2015-04-28 00:00:00,1.012,1.009,1.015,1.009,2219,224126.00
2015-04-29 00:00:00,1.008,1.007,1.008,1.008,1430,144104.00
2015-04-30 00:00:00,1.008,1.008,1.012,1.008,1332,134403.00
2015-05-04 00:00:00,1.002,1.002,1.011,1.008,1003,101050.00
2015-05-05 00:00:00,1.012,1.007,1.039,1.007,897,91115.00
2015-05-06 00:00:00,1.007,1.006,1.027,1.007,1569,158647.00
2015-05-07 00:00:00,1.005,1.003,1.009,1.009,1447,145507.00
2015-05-08 00:00:00,1.008,1.008,1.012,1.008,1492,150698.00
2015-05-11 00:00:00,1.011,1.005,1.011,1.008,95,9598.00
2015-05-12 00:00:00,1.009,1.009,1.015,1.012,1035,104719.00
2015-05-13 00:00:00,1.014,1.014,1.019,1.017,499,50681.00
2015-05-14 00:00:00,1.017,1.016,1.017,1.017,322,32735.00
2015-05-15 00:00:00,1.037,1.018,1.037,1.018,774,79151.00
2015-05-18 00:00:00,1.025,1.018,1.025,1.018,709,72245.00
2015-05-19 00:00:00,1.021,1.012,1.026,1.025,992,100848.00
2015-05-20 00:00:00,1.018,1.018,1.022,1.020,107,10922.00
2015-05-21 00:00:00,1.020,1.003,1.022,1.020,300,30572.00
2015-05-22 00:00:00,1.023,1.023,1.029,1.029,289,29625.00
2015-05-25 00:00:00,1.026,1.026,1.043,1.038,425,44023.00
2015-05-26 00:00:00,1.034,1.034,1.057,1.056,1430,150080.00
2015-05-27 00:00:00,1.047,1.041,1.056,1.056,465,48588.00
2015-05-28 00:00:00,1.036,1.035,1.049,1.036,71,7378.00
2015-05-29 00:00:00,1.001,1.001,1.030,1.030,620,63817.00
2015-06-01 00:00:00,1.031,1.031,1.053,1.033,57,5929.00
2015-06-02 00:00:00,1.033,1.033,1.051,1.035,10415,1076265.00
2015-06-03 00:00:00,1.035,1.035,1.048,1.047,503,52555.00
2015-06-04 00:00:00,1.043,1.034,1.046,1.046,1433,148350.00
2015-06-05 00:00:00,1.040,1.040,1.043,1.043,480,49997.00
2015-06-08 00:00:00,1.041,1.041,1.044,1.044,911,94970.00
2015-06-09 00:00:00,1.041,1.041,1.046,1.046,420,43866.00
2015-06-10 00:00:00,1.053,1.045,1.053,1.046,164,17153.00
2015-06-11 00:00:00,1.034,1.034,1.047,1.038,40,4166.00
2015-06-12 00:00:00,1.033,1.033,1.042,1.033,108,11202.00
2015-06-15 00:00:00,1.033,1.033,1.049,1.042,241,25115.00
2015-06-16 00:00:00,1.033,1.033,1.047,1.038,953,98802.00
2015-06-17 00:00:00,1.037,1.024,1.037,1.026,444,45675.00
2015-06-18 00:00:00,1.026,1.009,1.030,1.009,90,9244.00
2015-06-19 00:00:00,1.016,1.016,1.033,1.029,193,19728.00
2015-06-23 00:00:00,1.028,1.028,1.028,1.028,39,4009.00
2015-06-24 00:00:00,1.027,1.016,1.027,1.016,61,6208.00
2015-06-25 00:00:00,1.010,1.010,1.048,1.021,261,26836.00
2015-06-26 00:00:00,1.017,1.013,1.017,1.014,130,13172.00
2015-06-29 00:00:00,1.003,1.002,1.004,1.003,249,24977.00
2015-06-30 00:00:00,0.995,0.988,1.012,1.011,33,3333.00
2015-07-01 00:00:00,1.006,1.006,1.011,1.007,113,11413.00
2015-07-02 00:00:00,0.998,0.991,0.998,0.991,173,17157.00
2015-07-03 00:00:00,0.991,0.988,0.991,0.988,140,13844.00
2015-07-06 00:00:00,0.989,0.989,1.010,0.990,26,2581.00
2015-07-07 00:00:00,0.989,0.985,0.989,0.986,220,21727.00
2015-07-08 00:00:00,0.973,0.920,0.973,0.968,114,11066.00
2015-07-09 00:00:00,0.946,0.946,0.998,0.998,180,17874.00
2015-07-10 00:00:00,0.981,0.981,0.998,0.997,37,3699.00
2015-07-13 00:00:00,1.016,0.984,1.016,0.984,8,803.00
2015-07-14 00:00:00,0.986,0.984,1.040,1.003,71,7134.00
2015-07-15 00:00:00,0.980,0.980,1.020,0.986,24,2368.00
2015-07-17 00:00:00,0.990,0.990,0.990,0.990,10,990.00
2015-07-20 00:00:00,0.991,0.991,0.991,0.991,27,2675.00
2015-07-21 00:00:00,0.988,0.988,0.988,0.988,100,9880.00
2015-07-23 00:00:00,1.010,0.989,1.010,1.000,153,15278.00
2015-07-24 00:00:00,1.000,0.990,1.000,0.990,42,4182.00
2015-07-27 00:00:00,0.990,0.989,1.000,0.989,709,70240.00
2015-07-28 00:00:00,1.032,0.989,1.033,0.989,104,10624.00
2015-07-29 00:00:00,0.990,0.988,0.990,0.988,82,8102.00
2015-07-30 00:00:00,0.990,0.988,0.990,0.988,44,4353.00
2015-08-03 00:00:00,0.989,0.989,0.996,0.990,56,5544.00
2015-08-04 00:00:00,0.990,0.990,0.993,0.993,150,14864.00
2015-08-05 00:00:00,0.995,0.995,0.995,0.995,80,7960.00
2015-08-06 00:00:00,0.991,0.991,0.991,0.991,1,99.00
2015-08-07 00:00:00,0.992,0.992,0.992,0.992,17,1686.00
2015-08-11 00:00:00,1.015,0.995,1.015,0.995,12,1197.00
2015-08-12 00:00:00,0.988,0.988,1.000,0.990,4,397.00
2015-08-13 00:00:00,0.990,0.990,0.990,0.990,2,198.00
2015-08-14 00:00:00,0.991,0.991,0.994,0.994,83,8225.00
2015-08-17 00:00:00,1.000,0.993,1.000,0.993,85,8441.00
2015-08-18 00:00:00,0.993,0.989,0.993,0.989,3,297.00
2015-08-19 00:00:00,0.993,0.993,0.993,0.993,1,99.00
2015-08-20 00:00:00,0.993,0.993,0.993,0.993,10,993.00
2015-08-21 00:00:00,0.994,0.994,1.042,1.015,348,35075.00
2015-08-24 00:00:00,0.999,0.995,0.999,0.999,348,34714.00
2015-08-25 00:00:00,0.990,0.990,0.990,0.990,5,495.00
2015-08-28 00:00:00,0.993,0.993,0.993,0.993,70,6951.00
2015-09-01 00:00:00,1.018,0.995,1.018,0.995,116,11654.00
2015-09-02 00:00:00,0.998,0.996,0.998,0.996,6,598.00
2015-09-09 00:00:00,0.996,0.996,0.996,0.996,5,498.00
2015-09-10 00:00:00,0.995,0.995,0.995,0.995,2,199.00
2015-09-14 00:00:00,1.048,1.006,1.048,1.006,103,10366.00
2015-09-15 00:00:00,1.013,0.996,1.013,0.996,110,11126.00
2015-09-17 00:00:00,0.998,0.996,0.998,0.996,79,7868.00
2015-09-21 00:00:00,0.997,0.997,0.997,0.997,2,199.00
2015-10-08 00:00:00,0.996,0.996,1.000,1.000,15,1499.00
2015-10-09 00:00:00,0.997,0.996,0.998,0.998,104,10372.00
2015-10-12 00:00:00,1.000,0.997,1.000,0.997,240,23938.00
2015-10-13 00:00:00,1.034,0.997,1.034,0.997,3,302.00
2015-10-16 00:00:00,0.998,0.998,0.998,0.998,121,12075.00
2015-10-19 00:00:00,1.001,1.001,1.001,1.001,10,1001.00
2015-10-21 00:00:00,1.005,1.005,1.025,1.009,270,27325.00
