Date,Open,Low,High,Close,Volume,Amount
2008-05-09 00:00:00,18.010,17.300,19.450,17.550,212089,390147400.00
2008-05-12 00:00:00,18.500,17.670,19.120,18.050,115523,212557800.00
2008-05-13 00:00:00,17.380,16.500,18.610,18.130,88770,156214900.00
2008-05-14 00:00:00,17.750,17.630,18.880,18.390,61615,112604400.00
2008-05-15 00:00:00,18.410,17.070,18.480,17.150,65659,116195500.00
2008-05-16 00:00:00,16.800,15.710,17.200,16.070,51280,84349950.00
2008-05-19 00:00:00,15.750,15.450,16.350,15.900,29465,46729730.00
2008-05-20 00:00:00,15.770,15.120,16.150,15.220,21624,33834320.00
2008-05-21 00:00:00,14.950,14.910,16.120,16.000,25026,38952190.00
2008-05-22 00:00:00,15.690,14.900,15.740,14.900,22617,34683120.00
2008-05-23 00:00:00,14.880,14.000,15.040,14.500,22330,32380270.00
2008-05-26 00:00:00,14.320,14.070,14.790,14.170,12373,17846490.00
2008-05-27 00:00:00,14.200,14.130,14.730,14.630,10393,15084630.00
2008-05-28 00:00:00,14.600,14.330,14.720,14.610,11669,16985050.00
2008-05-29 00:00:00,14.610,13.820,14.660,13.850,16078,22886900.00
2008-05-30 00:00:00,13.930,13.820,15.240,15.240,36313,54505150.00
2008-06-02 00:00:00,14.830,14.760,15.680,15.140,47386,72166620.00
2008-06-03 00:00:00,15.130,14.100,15.130,14.460,20450,29815490.00
2008-06-04 00:00:00,14.220,13.900,14.370,14.050,13962,19668490.00
2008-06-05 00:00:00,13.940,13.940,14.450,14.330,9039,12890330.00
2008-06-06 00:00:00,14.450,14.210,15.000,14.890,16241,23760450.00
2008-06-10 00:00:00,14.500,13.880,14.650,14.000,18611,26305730.00
2008-06-11 00:00:00,14.000,13.910,15.080,14.930,26981,39582000.00
2008-06-12 00:00:00,14.700,14.220,15.630,15.520,36587,55115300.00
2008-06-13 00:00:00,15.250,14.580,15.490,14.590,23051,34593820.00
2008-06-16 00:00:00,14.350,13.130,14.590,13.130,26362,35069320.00
2008-06-17 00:00:00,12.800,11.820,12.800,11.820,26009,31811620.00
2008-06-19 00:00:00,13.000,12.700,13.000,13.000,49755,64606250.00
2008-06-20 00:00:00,12.790,11.700,13.550,12.700,42554,54371510.00
2008-06-23 00:00:00,12.120,11.810,12.600,11.990,18929,23067700.00
2008-06-24 00:00:00,11.860,11.850,12.780,12.490,13131,16214150.00
2008-06-25 00:00:00,12.480,12.350,13.290,12.940,20765,26859290.00
2008-06-26 00:00:00,13.060,13.060,13.790,13.360,18713,25104990.00
2008-06-27 00:00:00,12.900,12.060,12.970,12.280,16180,20285500.00
2008-06-30 00:00:00,11.980,11.900,12.690,12.650,8259,10221390.00
2008-07-01 00:00:00,12.750,12.210,12.750,12.420,7631,9520991.00
2008-07-02 00:00:00,12.500,12.320,12.860,12.500,6321,7964682.00
2008-07-03 00:00:00,12.250,12.150,13.200,12.970,15138,19549310.00
2008-07-04 00:00:00,12.850,12.700,13.260,12.850,9561,12388960.00
2008-07-07 00:00:00,12.780,12.780,13.530,13.360,13399,17880820.00
2008-07-08 00:00:00,13.530,13.500,13.930,13.720,16429,22534990.00
2008-07-09 00:00:00,13.890,13.540,14.140,14.000,16885,23253070.00
2008-07-10 00:00:00,13.700,13.610,14.350,14.060,23340,32636970.00
