Date,Open,Low,High,Close,Volume,Amount
2012-01-13 00:00:00,37.020,35.000,37.880,35.120,58003,213559800.00
2012-01-16 00:00:00,32.520,31.610,33.700,31.610,26950,86848190.00
2012-01-17 00:00:00,31.600,31.600,34.700,34.100,19740,65524180.00
2012-01-18 00:00:00,33.910,30.800,34.280,31.120,17943,58486240.00
2012-01-19 00:00:00,30.890,30.400,32.650,32.160,10971,34701880.00
2012-01-20 00:00:00,32.180,31.910,34.960,33.880,13177,44736910.00
2012-01-30 00:00:00,34.200,33.790,37.270,37.270,15609,56435270.00
2012-01-31 00:00:00,37.490,36.920,39.550,37.250,22407,85278840.00
2012-02-01 00:00:00,37.360,37.210,40.480,39.080,18516,71433300.00
2012-02-02 00:00:00,38.530,38.050,39.260,39.050,10880,42087880.00
2012-02-03 00:00:00,38.720,38.350,40.300,38.950,13456,52834680.00
2012-02-06 00:00:00,38.950,38.690,42.180,40.560,14256,57680130.00
2012-02-07 00:00:00,40.210,38.500,40.810,39.570,13342,52740290.00
2012-02-08 00:00:00,39.000,38.770,40.680,40.600,8644,34363570.00
2012-02-09 00:00:00,40.200,39.700,41.390,40.230,9428,38103700.00
2012-02-10 00:00:00,40.120,40.120,41.900,40.280,10518,42965280.00
2012-02-13 00:00:00,39.990,39.030,41.210,40.800,9950,40003990.00
2012-02-14 00:00:00,40.680,40.340,43.000,43.000,13431,56178440.00
2012-02-15 00:00:00,42.700,42.080,43.300,43.070,8065,34432000.00
2012-02-16 00:00:00,42.610,41.430,43.600,41.900,11246,47629810.00
2012-02-20 00:00:00,40.710,39.540,41.830,39.910,18444,74744400.00
2012-02-21 00:00:00,39.910,38.600,40.180,39.990,13890,54813810.00
2012-02-22 00:00:00,39.970,39.590,40.990,40.780,10806,43663070.00
2012-02-23 00:00:00,40.520,40.520,42.550,41.300,12629,52584210.00
2012-02-24 00:00:00,41.200,40.530,41.370,41.270,9059,37086490.00
2012-02-27 00:00:00,41.270,41.000,42.790,41.610,10317,43305640.00
2012-02-28 00:00:00,41.100,39.840,41.400,40.410,8913,36155990.00
2012-02-29 00:00:00,40.150,39.120,40.450,39.690,6861,27205660.00
2012-03-01 00:00:00,39.690,39.390,40.290,39.820,3939,15710310.00
2012-03-02 00:00:00,40.180,39.780,40.960,40.960,6245,25219830.00
2012-03-05 00:00:00,41.000,40.520,42.410,41.900,8237,34099760.00
2012-03-06 00:00:00,41.780,40.600,41.780,41.180,5096,20977700.00
2012-03-07 00:00:00,40.750,40.500,45.280,44.300,15273,65885830.00
2012-03-08 00:00:00,43.900,43.380,44.870,44.720,8478,37307700.00
2012-03-09 00:00:00,44.890,43.850,45.980,44.380,11600,52174290.00
2012-03-12 00:00:00,44.000,43.920,45.000,44.500,6313,27977810.00
2012-03-13 00:00:00,44.400,44.150,46.250,45.450,7596,34411610.00
2012-03-14 00:00:00,45.110,41.000,46.150,41.600,14578,63736690.00
2012-03-15 00:00:00,41.680,41.350,43.380,42.080,7407,31285980.00
2012-03-16 00:00:00,42.500,41.510,43.490,42.980,6034,25727390.00
2012-03-19 00:00:00,42.900,42.220,43.340,43.340,5466,23392880.00
2012-03-20 00:00:00,43.330,42.810,44.860,42.810,4954,21693100.00
2012-03-21 00:00:00,42.810,39.400,43.070,40.990,9075,37119690.00
2012-03-22 00:00:00,40.770,39.810,41.200,40.800,3160,12825350.00
2012-03-23 00:00:00,40.700,39.700,41.250,40.420,3921,15867430.00
2012-03-26 00:00:00,40.410,39.030,40.490,39.380,3727,14715330.00
2012-03-27 00:00:00,39.500,39.380,39.980,39.880,2864,11374530.00
2012-03-28 00:00:00,39.770,37.160,39.770,37.680,6790,25637120.00
2012-03-29 00:00:00,38.500,38.380,40.880,38.700,13547,53871820.00
2012-03-30 00:00:00,38.110,37.100,38.600,37.450,7626,28664570.00
2012-04-05 00:00:00,37.550,37.020,38.870,38.460,5424,20553570.00
2012-04-06 00:00:00,38.160,38.000,38.800,38.190,4148,15921660.00
2012-04-09 00:00:00,38.240,37.810,39.300,38.200,4134,15966310.00
2012-04-10 00:00:00,38.080,36.000,38.150,37.900,5637,20869600.00
2012-04-11 00:00:00,37.020,36.800,37.670,37.400,2916,10850520.00
2012-04-12 00:00:00,37.600,37.300,38.380,38.190,3820,14509610.00
2012-04-13 00:00:00,38.180,38.030,38.800,38.700,7937,30488600.00
2012-04-16 00:00:00,38.290,37.650,38.460,37.840,3370,12818690.00
2012-04-17 00:00:00,37.840,37.210,37.980,37.660,3075,11537790.00
2012-04-18 00:00:00,37.800,36.830,38.150,38.020,6578,24696960.00
2012-04-19 00:00:00,37.630,37.180,38.380,38.200,9997,37744450.00
2012-04-20 00:00:00,38.150,37.730,38.600,38.350,7211,27530020.00
2012-04-23 00:00:00,38.030,35.000,38.030,35.000,10543,38211460.00
2012-04-24 00:00:00,34.500,33.510,35.300,34.300,5399,18569860.00
2012-04-25 00:00:00,34.300,33.950,34.450,34.400,2573,8803672.00
2012-04-26 00:00:00,34.800,34.060,34.800,34.080,3337,11436690.00
2012-04-27 00:00:00,34.080,33.410,34.690,34.370,3635,12421550.00
2012-05-02 00:00:00,34.850,34.160,34.850,34.580,4339,14993940.00
2012-05-03 00:00:00,34.590,34.310,34.770,34.720,3685,12744060.00
2012-05-04 00:00:00,34.730,34.680,36.480,36.210,7601,27320460.00
2012-05-07 00:00:00,35.910,35.910,37.910,37.760,9018,33562200.00
2012-05-08 00:00:00,37.760,37.180,38.170,37.800,6483,24427840.00
2012-05-09 00:00:00,37.600,37.400,39.290,38.850,10506,40540960.00
2012-05-10 00:00:00,39.500,38.420,39.780,38.800,10096,39223890.00
2012-05-11 00:00:00,38.800,37.510,38.800,37.760,7383,27972890.00
2012-05-14 00:00:00,37.920,37.030,38.180,37.200,4705,17714230.00
2012-05-15 00:00:00,37.290,36.810,37.580,37.250,5826,21677270.00
2012-05-16 00:00:00,36.440,34.800,36.780,34.900,11347,19696470.00
2012-05-17 00:00:00,34.500,34.100,35.080,34.860,8189,13870890.00
2012-05-18 00:00:00,34.780,34.100,34.780,34.280,5679,9520277.00
2012-05-21 00:00:00,34.540,32.820,34.540,33.040,7583,12336730.00
2012-05-22 00:00:00,33.280,32.900,33.540,33.440,6707,10907980.00
2012-05-23 00:00:00,33.320,32.160,33.500,32.540,7175,11430260.00
2012-05-24 00:00:00,32.400,32.100,32.640,32.440,4915,7748538.00
2012-05-25 00:00:00,32.420,31.420,32.620,31.540,7053,10907160.00
2012-05-28 00:00:00,31.560,30.500,31.800,31.700,4862,7360107.00
2012-05-29 00:00:00,31.720,31.460,32.340,32.200,6020,9405332.00
2012-05-30 00:00:00,32.220,32.040,32.800,32.640,6630,10504110.00
2012-05-31 00:00:00,32.360,32.260,33.120,32.620,5712,9096096.00
2012-06-01 00:00:00,33.200,33.200,35.800,34.140,20003,33866260.00
2012-06-04 00:00:00,33.100,32.220,33.480,32.300,9866,15773220.00
2012-06-05 00:00:00,32.240,31.480,32.560,31.600,5926,9242834.00
2012-06-06 00:00:00,31.640,31.520,32.100,31.600,3497,5417385.00
2012-06-07 00:00:00,31.700,30.800,32.140,31.000,5482,8385054.00
2012-06-08 00:00:00,31.100,30.860,31.360,31.200,5102,7726526.00
2012-06-11 00:00:00,31.180,30.940,32.000,31.980,5398,8298285.00
2012-06-12 00:00:00,31.940,31.320,32.180,31.980,4927,7632544.00
2012-06-13 00:00:00,32.120,31.660,33.600,33.180,9536,15262250.00
2012-06-14 00:00:00,33.180,32.840,33.460,32.900,4295,6940338.00
2012-06-15 00:00:00,32.720,32.640,33.620,33.320,6175,10015550.00
2012-06-18 00:00:00,33.340,33.120,33.740,33.580,6632,10791690.00
2012-06-19 00:00:00,33.320,32.640,33.500,32.980,6052,9745415.00
2012-06-20 00:00:00,33.040,32.800,34.500,33.800,13804,22873850.00
2012-06-21 00:00:00,33.760,32.560,33.760,32.880,6487,10440760.00
2012-06-25 00:00:00,32.900,31.960,32.900,32.000,3902,6135493.00
2012-06-26 00:00:00,31.900,31.240,32.040,31.960,4018,6182817.00
2012-06-27 00:00:00,31.960,31.960,33.100,32.240,6234,9895352.00
2012-06-28 00:00:00,32.240,32.240,33.360,32.540,5898,9473151.00
2012-06-29 00:00:00,32.400,31.120,32.600,32.200,8537,13195230.00
2012-07-02 00:00:00,32.620,32.140,33.200,32.800,5824,9301325.00
2012-07-03 00:00:00,32.820,32.600,33.940,33.700,12415,20266270.00
2012-07-04 00:00:00,33.540,33.000,33.780,33.080,6471,10523850.00
2012-07-05 00:00:00,33.200,31.960,33.200,32.160,6008,9462028.00
2012-07-06 00:00:00,32.360,31.200,32.600,32.400,6062,9411075.00
2012-07-09 00:00:00,32.080,31.020,32.260,31.020,6840,10507930.00
2012-07-10 00:00:00,30.800,30.380,31.300,30.380,4529,6780295.00
2012-07-11 00:00:00,30.380,30.200,30.680,30.600,3149,4666313.00
2012-07-12 00:00:00,30.440,30.100,31.040,30.840,4453,6630106.00
2012-07-13 00:00:00,30.640,29.920,30.780,30.120,4165,6149856.00
2012-07-16 00:00:00,30.340,27.480,30.360,27.560,7229,10099540.00
2012-07-17 00:00:00,27.560,27.080,27.760,27.760,3458,4605953.00
2012-07-18 00:00:00,27.520,27.240,27.780,27.700,2010,2682208.00
2012-07-19 00:00:00,27.700,27.420,28.700,28.460,4305,5914152.00
2012-07-20 00:00:00,28.280,28.260,28.660,28.360,2782,3838123.00
2012-07-23 00:00:00,28.200,27.440,28.200,27.660,2608,3507028.00
2012-07-24 00:00:00,27.460,27.220,28.320,28.000,1860,2515371.00
2012-07-25 00:00:00,27.820,27.820,28.700,28.140,3189,4396711.00
2012-07-26 00:00:00,28.020,27.920,28.540,28.020,2529,3461986.00
2012-07-27 00:00:00,28.380,27.200,28.380,27.780,3229,4352452.00
2012-07-30 00:00:00,27.900,27.000,27.940,27.040,3280,4342737.00
2012-07-31 00:00:00,26.840,25.860,26.860,26.060,2820,3597814.00
2012-08-01 00:00:00,26.000,25.800,26.740,26.420,3932,5037501.00
2012-08-02 00:00:00,26.400,25.800,26.460,26.060,3434,4339171.00
2012-08-03 00:00:00,26.160,25.900,26.800,26.800,3321,4274302.00
2012-08-06 00:00:00,26.800,26.660,27.960,27.800,6140,8149231.00
2012-08-07 00:00:00,28.000,27.500,28.000,27.740,3270,4408052.00
2012-08-08 00:00:00,27.780,27.440,28.000,27.720,3196,4303479.00
2012-08-09 00:00:00,27.500,27.400,28.460,28.380,5438,7381904.00
2012-08-10 00:00:00,28.380,27.800,28.500,27.900,3567,4861023.00
2012-08-13 00:00:00,27.980,27.200,28.000,27.240,2618,3519547.00
2012-08-14 00:00:00,27.420,26.740,27.520,27.520,4141,5448930.00
2012-08-15 00:00:00,27.220,26.920,27.360,27.100,2729,3591799.00
2012-08-16 00:00:00,26.820,26.800,27.480,27.240,1407,1850470.00
2012-08-17 00:00:00,27.360,27.020,27.400,27.360,2193,2900373.00
2012-08-20 00:00:00,27.160,26.820,27.480,27.440,2302,3033301.00
2012-08-21 00:00:00,27.420,27.240,28.560,28.320,7020,9606045.00
2012-08-22 00:00:00,28.260,28.120,28.780,28.780,7025,9743022.00
2012-08-23 00:00:00,28.760,28.760,30.060,29.720,10840,15591910.00
2012-08-24 00:00:00,29.100,28.200,29.520,28.260,8193,11489050.00
2012-08-27 00:00:00,28.220,27.560,28.340,27.560,4174,5632622.00
2012-08-28 00:00:00,27.420,27.420,28.420,28.080,3796,5181606.00
2012-08-29 00:00:00,28.200,27.800,28.600,28.200,5564,7675527.00
2012-08-30 00:00:00,28.100,26.940,28.540,27.480,6113,8240751.00
2012-08-31 00:00:00,27.540,27.520,28.300,28.260,5489,7432084.00
2012-09-03 00:00:00,28.160,28.120,29.060,29.040,6893,9601991.00
2012-09-04 00:00:00,29.300,28.400,29.600,28.600,6342,8937526.00
2012-09-05 00:00:00,28.600,28.460,29.960,29.760,13157,18933390.00
2012-09-06 00:00:00,30.160,29.520,30.300,30.220,12085,17580100.00
2012-09-07 00:00:00,30.540,30.220,31.720,31.180,15982,24008240.00
2012-09-10 00:00:00,31.120,30.880,31.600,31.300,10334,15725580.00
2012-09-11 00:00:00,31.060,30.900,31.960,31.780,12408,19099670.00
2012-09-12 00:00:00,31.820,31.100,32.040,31.800,8860,13609770.00
2012-09-13 00:00:00,31.780,30.300,31.840,30.320,11886,17886600.00
2012-09-14 00:00:00,30.620,30.040,30.840,30.420,5011,7434599.00
2012-09-17 00:00:00,30.220,29.220,30.300,29.260,4852,7020220.00
2012-09-18 00:00:00,29.080,28.940,29.700,29.360,3399,4867715.00
2012-09-19 00:00:00,29.300,29.300,29.760,29.680,2782,4000210.00
2012-09-20 00:00:00,29.560,27.440,29.580,27.560,7004,9617564.00
2012-09-21 00:00:00,27.540,27.000,27.760,27.080,4402,5843402.00
2012-09-24 00:00:00,27.040,26.820,27.800,27.540,4312,5727314.00
2012-09-25 00:00:00,27.300,27.300,27.800,27.520,3824,5118950.00
2012-09-26 00:00:00,27.540,26.400,27.720,26.700,4316,5644367.00
2012-09-27 00:00:00,26.500,26.500,27.780,27.400,4606,6115468.00
2012-09-28 00:00:00,27.240,27.220,28.540,28.480,5743,7855309.00
2012-10-08 00:00:00,28.360,28.360,31.240,31.240,20287,30246450.00
2012-10-09 00:00:00,31.940,31.160,33.680,33.220,41102,65151200.00
2012-10-10 00:00:00,32.560,32.300,33.100,32.800,19271,30701940.00
2012-10-11 00:00:00,32.660,32.200,33.760,32.500,18698,30102500.00
2012-10-12 00:00:00,32.460,30.600,32.480,31.400,12235,18714530.00
2012-10-15 00:00:00,31.260,30.560,31.520,31.380,8272,12523600.00
2012-10-16 00:00:00,31.240,31.060,31.820,31.580,8792,13479370.00
2012-10-17 00:00:00,31.840,30.920,31.880,31.380,6001,9169994.00
2012-10-18 00:00:00,31.380,31.080,33.200,32.340,14249,22476780.00
2012-10-19 00:00:00,32.200,32.000,32.880,32.200,8600,13639350.00
2012-10-22 00:00:00,32.000,31.820,32.540,32.400,4245,6658200.00
