Date,Open,Low,High,Close,Volume,Amount
2006-07-07 00:00:00,0.340,0.340,0.340,0.340,3151,107134.00
2006-07-14 00:00:00,0.340,0.340,0.340,0.340,1464,49776.00
2006-07-21 00:00:00,0.340,0.340,0.340,0.340,421,14314.00
2006-07-28 00:00:00,0.320,0.320,0.320,0.320,446,14272.00
2006-08-04 00:00:00,0.300,0.300,0.300,0.300,1137,34110.00
2006-08-11 00:00:00,0.300,0.300,0.300,0.300,395,11850.00
2006-08-18 00:00:00,0.290,0.290,0.290,0.290,766,22214.00
2006-08-25 00:00:00,0.290,0.290,0.290,0.290,279,8091.00
2006-09-01 00:00:00,0.290,0.290,0.290,0.290,666,19314.00
2006-09-08 00:00:00,0.290,0.290,0.290,0.290,928,26912.00
2006-09-15 00:00:00,0.300,0.300,0.300,0.300,954,28632.00
2006-09-22 00:00:00,0.310,0.310,0.310,0.310,1097,34007.00
2006-09-29 00:00:00,0.310,0.310,0.310,0.310,969,30051.00
2006-10-13 00:00:00,0.320,0.320,0.320,0.320,1080,34560.00
2006-10-20 00:00:00,0.310,0.310,0.310,0.310,908,28148.00
2006-10-27 00:00:00,0.310,0.310,0.310,0.310,1189,36859.00
2006-11-03 00:00:00,0.310,0.310,0.310,0.310,1554,48166.00
2006-11-10 00:00:00,0.310,0.310,0.310,0.310,1170,36269.00
2006-11-17 00:00:00,0.310,0.310,0.310,0.310,1818,56358.00
2006-11-24 00:00:00,0.310,0.310,0.310,0.310,1509,46779.00
2006-12-01 00:00:00,0.310,0.310,0.310,0.310,2139,66309.00
2006-12-08 00:00:00,0.320,0.320,0.320,0.320,1482,47424.00
2006-12-15 00:00:00,0.340,0.340,0.340,0.340,2581,87737.00
2006-12-22 00:00:00,0.360,0.360,0.360,0.360,2845,102420.00
2006-12-29 00:00:00,0.360,0.360,0.360,0.360,2664,95904.00
2007-01-05 00:00:00,0.360,0.360,0.360,0.360,1437,51732.00
2007-01-12 00:00:00,0.350,0.350,0.350,0.350,979,34265.00
2007-01-19 00:00:00,0.350,0.350,0.350,0.350,1757,61495.00
2007-01-26 00:00:00,0.350,0.350,0.350,0.350,2425,84875.00
2007-02-02 00:00:00,0.360,0.360,0.360,0.360,2584,93037.00
2007-02-09 00:00:00,0.360,0.360,0.360,0.360,3829,137844.00
2007-02-16 00:00:00,0.380,0.380,0.380,0.380,1850,70300.00
2007-03-02 00:00:00,0.400,0.400,0.400,0.400,4853,194138.00
2007-03-09 00:00:00,0.420,0.420,0.420,0.420,1511,63441.00
2007-03-16 00:00:00,0.440,0.440,0.440,0.440,2564,112816.00
2007-03-23 00:00:00,0.460,0.460,0.460,0.460,954,43893.00
2007-03-30 00:00:00,0.480,0.480,0.480,0.480,2130,102254.00
2007-04-06 00:00:00,0.500,0.500,0.500,0.500,2083,104125.00
2007-04-13 00:00:00,0.530,0.530,0.530,0.530,3478,184356.00
2007-04-20 00:00:00,0.560,0.560,0.560,0.560,1561,87394.00
2007-04-27 00:00:00,0.590,0.590,0.590,0.590,2045,120667.00
2007-05-11 00:00:00,0.620,0.620,0.620,0.620,1505,93325.00
2007-05-18 00:00:00,0.650,0.650,0.650,0.650,1449,94181.00
2007-05-25 00:00:00,0.680,0.680,0.680,0.680,1502,102136.00
2007-06-01 00:00:00,0.710,0.710,0.710,0.710,2599,184541.00
2007-06-08 00:00:00,0.750,0.750,0.750,0.750,1491,111860.00
2007-06-15 00:00:00,0.790,0.790,0.790,0.790,4131,326349.00
2007-06-22 00:00:00,0.830,0.830,0.830,0.830,7356,610515.00
2007-06-29 00:00:00,0.870,0.870,0.870,0.870,19925,1733475.00
2007-07-06 00:00:00,0.830,0.830,0.830,0.830,8516,706828.00
2007-07-13 00:00:00,0.790,0.790,0.790,0.790,3393,268047.00
