Date,Open,Low,High,Close,Volume,Amount
2010-11-08 00:00:00,3688.210,3665.840,3723.280,3723.280,13270620,18468490000.00
2010-11-09 00:00:00,3723.290,3695.090,3741.470,3740.820,13888910,17709610000.00
2010-11-10 00:00:00,3731.060,3690.260,3745.430,3740.430,10691890,15925510000.00
2010-11-11 00:00:00,3721.670,3705.560,3804.830,3707.240,12736540,20034400000.00
2010-11-12 00:00:00,3683.683,3453.980,3716.270,3466.420,14642760,21421730000.00
2010-11-15 00:00:00,3479.500,3471.300,3581.720,3578.750,9266465,14437160000.00
2010-11-16 00:00:00,3595.040,3409.750,3603.920,3445.060,10230720,15145930000.00
2010-11-17 00:00:00,3399.120,3307.510,3441.720,3324.040,7278626,10575760000.00
2010-11-18 00:00:00,3348.040,3323.440,3418.980,3418.980,7129219,9759925000.00
2010-11-19 00:00:00,3441.950,3440.040,3575.520,3575.520,10403500,15071090000.00
2010-11-22 00:00:00,3589.540,3585.100,3741.220,3656.800,13629620,20540350000.00
2010-11-23 00:00:00,3635.520,3512.430,3635.520,3602.600,10354130,16096680000.00
2010-11-24 00:00:00,3571.930,3571.620,3700.470,3698.400,9494701,15601070000.00
2010-11-25 00:00:00,3712.370,3676.040,3738.990,3698.360,9893087,15316340000.00
2010-11-26 00:00:00,3691.010,3612.440,3697.870,3657.350,6732268,11149460000.00
2010-11-29 00:00:00,3641.760,3618.050,3682.600,3662.040,6648914,10194100000.00
2010-11-30 00:00:00,3645.000,3461.660,3664.930,3565.650,9085986,12361420000.00
2010-12-01 00:00:00,3539.680,3531.800,3585.590,3566.190,6256027,8084298000.00
2010-12-02 00:00:00,3616.060,3576.240,3628.160,3577.900,6218150,9340582000.00
2010-12-03 00:00:00,3577.930,3504.870,3584.300,3534.660,5101370,7639696000.00
2010-12-06 00:00:00,3534.210,3458.980,3545.510,3472.390,5090334,7298306000.00
2010-12-07 00:00:00,3455.770,3418.890,3538.700,3534.470,5106904,7272876000.00
2010-12-08 00:00:00,3529.350,3529.220,3593.500,3538.540,4993329,8019485000.00
2010-12-09 00:00:00,3519.650,3474.210,3558.670,3513.230,6340455,9468266000.00
2010-12-10 00:00:00,3498.920,3490.580,3594.850,3578.310,6275387,9639707000.00
2010-12-13 00:00:00,3596.950,3596.950,3687.550,3686.810,8322835,12537120000.00
2010-12-14 00:00:00,3699.710,3699.710,3749.440,3748.710,9560420,13690920000.00
2010-12-15 00:00:00,3751.230,3709.440,3762.340,3717.620,7970286,12360940000.00
2010-12-16 00:00:00,3708.360,3708.360,3750.560,3725.360,6323603,9204519000.00
2010-12-17 00:00:00,3713.930,3702.280,3731.080,3722.190,5278564,8020845000.00
2010-12-20 00:00:00,3740.510,3593.060,3754.390,3681.030,7629341,11434140000.00
2010-12-21 00:00:00,3678.310,3652.800,3708.570,3708.570,5797579,9051861000.00
2010-12-22 00:00:00,3709.540,3664.620,3721.370,3673.230,5456817,8382414000.00
2010-12-23 00:00:00,3664.900,3580.730,3672.020,3586.130,5439171,7954714000.00
2010-12-24 00:00:00,3570.840,3487.470,3570.840,3509.970,4360351,6433593000.00
2010-12-27 00:00:00,3511.780,3401.890,3550.920,3406.160,4654949,6175364000.00
2010-12-28 00:00:00,3389.310,3303.950,3396.560,3324.930,4418602,5892787000.00
2010-12-29 00:00:00,3328.730,3328.730,3412.980,3412.980,3691631,5657399000.00
2010-12-30 00:00:00,3415.430,3405.050,3458.160,3449.200,3903889,6037206000.00
2010-12-31 00:00:00,3448.640,3448.640,3534.940,3530.820,5091884,8116072000.00
2011-01-04 00:00:00,3537.710,3505.610,3561.320,3561.320,5229709,8760940000.00
2011-01-05 00:00:00,3543.760,3516.720,3549.900,3519.740,4679940,7830851000.00
2011-01-06 00:00:00,3518.960,3497.350,3535.250,3498.170,5272782,7176052000.00
2011-01-07 00:00:00,3486.080,3457.000,3518.200,3479.110,4676598,6605180000.00
2011-01-10 00:00:00,3472.310,3379.490,3473.780,3393.740,4790660,7014362000.00
2011-01-11 00:00:00,3378.170,3343.160,3390.190,3370.920,3933221,5536380000.00
2011-01-12 00:00:00,3378.710,3328.970,3390.200,3375.130,3369991,4991346000.00
