Date,Open,Low,High,Close,Volume,Amount
2009-10-30 00:00:00,100.250,91.000,119.000,114.000,300,31309.00
2009-11-02 00:00:00,104.000,104.000,114.000,109.000,240,26160.00
2009-11-03 00:00:00,110.000,110.000,121.000,115.500,400,46200.00
2009-11-05 00:00:00,110.000,110.000,121.000,110.000,610,67430.00
2009-11-10 00:00:00,112.000,103.000,113.600,110.800,390,42440.00
2009-11-11 00:00:00,99.720,99.720,111.000,110.000,570,59808.00
2009-11-12 00:00:00,110.000,99.100,112.000,100.520,4130,432652.00
2009-11-13 00:00:00,108.880,108.880,108.880,108.880,10,1088.00
2009-11-16 00:00:00,99.880,99.880,99.880,99.880,10,998.00
2009-11-17 00:00:00,108.880,108.880,108.880,108.880,10,1088.00
2009-11-18 00:00:00,99.580,99.580,99.580,99.580,10,995.00
2009-11-19 00:00:00,106.880,106.880,106.880,106.880,10,1068.00
