Date,Open,Low,High,Close,Volume,Amount
2003-11-18 00:00:00,6.230,6.110,6.480,6.180,7538631,4693850000.00
2003-11-19 00:00:00,6.160,6.150,6.280,6.240,964873,601303000.00
2003-11-20 00:00:00,6.230,6.190,6.350,6.350,804131,504194000.00
2003-11-21 00:00:00,6.360,6.320,6.530,6.320,835147,535389000.00
2003-11-24 00:00:00,6.320,6.320,6.670,6.650,676646,439502000.00
2003-11-25 00:00:00,6.650,6.560,6.730,6.610,730925,486006000.00
2003-11-26 00:00:00,6.610,6.560,6.730,6.620,305578,202771000.00
2003-11-27 00:00:00,6.620,6.570,6.710,6.660,341844,227201000.00
2003-11-28 00:00:00,6.670,6.670,6.860,6.820,464203,315038000.00
2003-12-01 00:00:00,6.820,6.810,7.020,7.000,607152,422053000.00
2003-12-02 00:00:00,7.020,6.970,7.060,7.000,496736,348166000.00
2003-12-03 00:00:00,7.000,6.990,7.690,7.380,1236349,899776000.00
2003-12-04 00:00:00,7.380,7.330,7.570,7.460,805329,600057000.00
2003-12-05 00:00:00,7.470,7.320,7.550,7.470,658512,488630000.00
2003-12-08 00:00:00,7.470,7.350,7.540,7.360,411005,305294000.00
2003-12-09 00:00:00,7.360,7.360,7.570,7.550,531300,397336000.00
2003-12-10 00:00:00,7.580,7.550,7.740,7.730,626045,479721000.00
2003-12-11 00:00:00,7.760,7.490,7.820,7.600,817167,623975000.00
2003-12-12 00:00:00,7.560,7.480,7.620,7.580,365842,275712000.00
2003-12-15 00:00:00,7.580,7.470,7.590,7.510,305505,229670000.00
2003-12-16 00:00:00,7.500,7.400,7.700,7.670,544100,410789000.00
2003-12-17 00:00:00,7.610,7.550,7.780,7.560,487203,373294000.00
2003-12-18 00:00:00,7.530,7.510,7.780,7.730,349822,267809000.00
2003-12-19 00:00:00,7.770,7.760,8.090,8.000,867253,685083000.00
2003-12-22 00:00:00,8.050,7.970,8.700,8.600,952951,791970000.00
2003-12-23 00:00:00,8.600,8.540,8.740,8.690,623558,539230000.00
2003-12-24 00:00:00,8.690,8.610,8.870,8.860,504271,438304000.00
2003-12-25 00:00:00,8.890,8.710,9.050,8.830,594129,528050000.00
2003-12-26 00:00:00,8.830,8.650,8.870,8.720,385690,336355000.00
2003-12-29 00:00:00,8.680,8.590,8.770,8.620,326233,282820000.00
2003-12-30 00:00:00,8.620,8.620,9.050,8.940,674846,602713000.00
2003-12-31 00:00:00,9.050,8.660,9.070,8.680,507526,448534000.00
2004-01-02 00:00:00,8.710,8.680,9.000,8.830,377096,333953000.00
2004-01-05 00:00:00,8.810,8.740,9.290,9.200,820841,746490000.00
2004-01-06 00:00:00,9.220,8.930,9.260,9.070,887121,804496000.00
2004-01-07 00:00:00,9.070,8.970,9.550,9.260,904525,839939000.00
2004-01-08 00:00:00,9.250,9.110,9.370,9.240,430073,396610000.00
2004-01-09 00:00:00,9.240,8.860,9.350,8.910,605373,549535000.00
2004-01-12 00:00:00,8.880,8.680,9.160,9.130,668290,598502000.00
2004-01-13 00:00:00,9.150,8.790,9.150,8.870,459073,411131000.00
2004-01-14 00:00:00,8.850,8.690,8.920,8.780,288245,253404000.00
2004-01-15 00:00:00,8.770,8.580,8.900,8.610,419545,364488000.00
2004-01-16 00:00:00,8.620,8.620,8.920,8.820,413679,363682000.00
2004-01-29 00:00:00,8.830,8.760,8.950,8.910,210446,186076000.00
2004-01-30 00:00:00,8.910,8.700,9.020,8.740,325955,289238000.00
2004-02-02 00:00:00,9.610,8.900,9.610,9.040,998359,912461000.00
2004-02-03 00:00:00,9.040,8.960,9.240,9.200,389431,356039000.00
2004-02-04 00:00:00,9.210,9.210,9.950,9.800,941187,905155000.00
2004-02-05 00:00:00,9.800,9.660,9.940,9.850,413892,405781000.00
2004-02-06 00:00:00,9.850,9.630,9.860,9.730,335731,327012000.00
2004-02-09 00:00:00,9.760,9.700,9.950,9.770,281809,277047000.00
2004-02-10 00:00:00,9.770,9.480,9.820,9.540,349645,335705000.00
2004-02-11 00:00:00,9.540,9.330,9.600,9.440,379636,358030000.00
2004-02-12 00:00:00,9.550,8.900,9.580,8.920,730260,665299000.00
2004-02-13 00:00:00,8.900,8.850,9.080,8.950,371223,332319000.00
2004-02-16 00:00:00,8.960,8.950,9.140,9.140,334293,302272000.00
2004-02-17 00:00:00,9.170,8.960,9.200,9.000,476909,433284000.00
2004-02-18 00:00:00,9.000,8.910,9.080,9.040,279251,251818000.00
2004-02-19 00:00:00,9.040,9.000,9.210,9.130,513950,468882000.00
2004-02-20 00:00:00,9.130,9.050,9.170,9.100,210383,191666000.00
2004-02-23 00:00:00,9.110,8.720,9.150,8.750,354584,315331000.00
2004-02-24 00:00:00,8.700,8.610,8.850,8.770,292804,255554000.00
2004-02-25 00:00:00,8.770,8.710,9.010,8.770,195746,173421000.00
2004-02-26 00:00:00,8.770,8.640,8.940,8.920,258232,227582000.00
2004-02-27 00:00:00,8.990,8.900,9.070,8.990,218951,196919000.00
2004-03-01 00:00:00,8.980,8.740,8.990,8.890,192911,170456000.00
2004-03-02 00:00:00,8.920,8.790,9.020,8.830,186073,165461000.00
2004-03-03 00:00:00,8.840,8.600,8.950,8.690,237554,207739000.00
2004-03-04 00:00:00,8.660,8.490,8.740,8.570,270469,232197000.00
2004-03-05 00:00:00,8.570,8.490,8.700,8.550,171865,147444000.00
2004-03-08 00:00:00,8.550,8.480,8.610,8.490,141980,121125000.00
2004-03-09 00:00:00,8.510,8.490,8.740,8.590,230947,199466000.00
2004-03-10 00:00:00,8.620,8.620,9.000,8.990,483075,428078000.00
2004-03-11 00:00:00,8.990,8.910,9.070,8.980,340191,306170000.00
2004-03-12 00:00:00,8.980,8.920,9.070,9.000,221388,199469000.00
2004-03-15 00:00:00,9.000,8.980,9.300,9.190,412990,379711000.00
2004-03-16 00:00:00,9.240,9.180,9.420,9.230,365840,339703000.00
2004-03-17 00:00:00,9.250,9.110,9.300,9.230,181744,167179000.00
2004-03-18 00:00:00,9.230,9.110,9.320,9.120,238972,220294000.00
2004-03-19 00:00:00,9.080,9.030,9.300,9.280,178530,163644000.00
2004-03-22 00:00:00,9.260,9.170,9.350,9.200,151768,140110000.00
2004-03-23 00:00:00,9.190,9.010,9.200,9.030,153004,138601000.00
2004-03-24 00:00:00,9.000,8.970,9.100,9.000,100584,90723000.00
2004-03-25 00:00:00,8.980,8.870,9.060,8.920,131414,117492000.00
2004-03-26 00:00:00,8.890,8.810,8.930,8.900,107777,95582000.00
2004-03-29 00:00:00,8.900,8.860,9.070,9.000,114775,103024000.00
2004-03-30 00:00:00,9.000,8.890,9.080,8.900,90089,80676000.00
2004-03-31 00:00:00,8.950,8.900,9.170,9.000,180812,163748000.00
2004-04-01 00:00:00,9.040,8.990,9.280,9.240,276069,253570000.00
2004-04-02 00:00:00,9.260,9.230,9.470,9.360,391448,366959000.00
2004-04-05 00:00:00,9.370,9.160,9.430,9.190,221193,205196000.00
2004-04-06 00:00:00,9.180,9.120,9.270,9.260,151184,139134000.00
2004-04-07 00:00:00,9.280,9.150,9.390,9.150,195474,181063000.00
2004-04-08 00:00:00,9.150,9.140,9.300,9.220,230865,212865000.00
2004-04-09 00:00:00,9.230,8.980,9.290,9.070,225857,205395000.00
2004-04-12 00:00:00,8.990,8.910,9.160,9.000,228467,206533000.00
2004-04-13 00:00:00,9.000,8.960,9.190,9.150,222323,202826000.00
2004-04-14 00:00:00,9.150,9.120,9.460,9.380,495088,461481000.00
2004-04-15 00:00:00,9.400,9.330,9.480,9.380,339163,318983000.00
2004-04-16 00:00:00,9.380,9.370,9.640,9.620,571842,545451000.00
2004-04-19 00:00:00,9.650,9.250,9.680,9.350,351252,333362000.00
2004-04-20 00:00:00,9.300,9.230,9.400,9.330,168686,157261000.00
2004-04-21 00:00:00,9.360,9.310,9.600,9.420,260584,246621000.00
2004-04-22 00:00:00,9.370,9.080,9.510,9.270,293217,271414000.00
2004-04-23 00:00:00,9.170,9.120,9.290,9.150,120824,110950000.00
2004-04-26 00:00:00,9.150,9.130,9.320,9.300,128455,118456000.00
2004-04-27 00:00:00,9.300,9.230,9.420,9.300,161945,151131000.00
2004-04-28 00:00:00,9.280,9.000,9.300,9.130,252230,230150000.00
2004-04-29 00:00:00,9.090,8.840,9.170,8.860,330983,296226000.00
2004-04-30 00:00:00,8.850,8.830,9.070,8.990,141424,126998000.00
2004-05-10 00:00:00,9.080,8.880,9.190,8.980,151798,137002000.00
2004-05-11 00:00:00,8.910,8.660,8.980,8.810,191283,167494000.00
2004-05-12 00:00:00,8.800,8.670,8.960,8.930,149576,132672000.00
2004-05-13 00:00:00,8.930,8.860,9.090,9.000,231231,208417000.00
2004-05-17 00:00:00,8.850,8.680,8.910,8.760,222179,195278000.00
2004-05-18 00:00:00,8.550,8.360,8.710,8.540,2118595,1808974000.00
2004-05-19 00:00:00,8.410,8.410,8.840,8.670,633932,551082000.00
2004-05-20 00:00:00,8.720,8.620,8.920,8.770,402198,354296000.00
2004-05-21 00:00:00,8.750,8.720,8.850,8.800,207788,182331000.00
2004-05-24 00:00:00,8.810,8.800,8.960,8.860,235450,209319000.00
2004-05-25 00:00:00,8.870,8.720,8.900,8.780,214322,188253000.00
2004-05-26 00:00:00,8.750,8.730,8.930,8.910,133203,117904000.00
2004-05-27 00:00:00,8.910,8.820,9.080,9.020,331997,298753000.00
2004-05-28 00:00:00,9.020,8.900,9.030,8.930,210821,188403000.00
2004-05-31 00:00:00,8.930,8.880,8.970,8.950,117532,104889000.00
2004-06-01 00:00:00,8.980,8.940,9.120,9.120,164322,147624000.00
2004-06-02 00:00:00,9.120,8.970,9.140,9.010,132212,118226000.00
2004-06-03 00:00:00,8.990,8.930,9.000,8.950,103674,91995000.00
2004-06-04 00:00:00,8.940,8.900,9.050,8.940,104880,93051000.00
2004-06-07 00:00:00,8.940,8.840,8.940,8.850,150477,132219000.00
2004-06-08 00:00:00,8.840,8.680,8.880,8.750,246671,214329000.00
2004-06-09 00:00:00,8.700,8.690,8.820,8.770,173561,150108000.00
