Date,Open,Low,High,Close,Volume,Amount
2015-07-27 00:00:00,100.050,98.110,101.000,101.000,48,47917.00
2015-07-28 00:00:00,100.000,100.000,100.990,100.010,424,424025.00
2015-07-29 00:00:00,101.010,101.010,101.010,101.010,1,1010.00
2015-07-30 00:00:00,101.000,101.000,101.000,101.000,165,166650.00
2015-08-28 00:00:00,101.000,101.000,101.000,101.000,100000,101000000.00
2015-09-02 00:00:00,101.000,101.000,101.000,101.000,100000,101000000.00
2015-09-11 00:00:00,101.000,101.000,101.000,101.000,10,10100.00
