Date,Open,Low,High,Close,Volume,Amount
2012-11-21 00:00:00,99.330,99.330,99.330,99.330,20000,19866000.00
2013-05-07 00:00:00,101.300,101.300,101.300,101.300,20000,20260000.00
2014-02-27 00:00:00,97.000,97.000,97.990,97.990,21,20499.00
2014-02-28 00:00:00,100.000,100.000,100.000,100.000,1,1000.00
2014-05-27 00:00:00,99.600,99.600,99.600,99.600,2000,1992000.00
2014-05-28 00:00:00,99.600,99.600,99.600,99.600,8001,7968996.00
2014-06-03 00:00:00,100.000,100.000,100.020,100.020,31101,31105020.00
2014-06-05 00:00:00,100.700,100.700,100.700,100.700,2000,2014000.00
2014-06-11 00:00:00,100.600,100.600,100.600,100.600,500,503000.00
2014-07-18 00:00:00,98.000,97.000,100.300,97.010,201,196013.00
2014-07-21 00:00:00,98.500,98.500,100.300,100.260,399,396463.00
2014-07-23 00:00:00,100.300,100.300,100.300,100.300,4790,4804370.00
2014-07-24 00:00:00,100.400,100.400,100.400,100.400,8001,8033004.00
2014-07-25 00:00:00,100.500,100.500,100.500,100.500,5000,5025000.00
2014-08-04 00:00:00,100.500,100.500,100.500,100.500,2000,2010000.00
2014-08-12 00:00:00,100.500,100.500,100.500,100.500,2000,2010000.00
2014-09-17 00:00:00,101.000,101.000,101.000,101.000,5000,5050000.00
2014-10-22 00:00:00,102.400,102.400,102.400,102.400,5000,5120000.00
2015-05-18 00:00:00,102.000,102.000,102.000,102.000,2000,2040000.00
2015-05-19 00:00:00,100.650,100.650,100.650,100.650,1,1006.00
2015-07-13 00:00:00,100.650,100.650,100.650,100.650,1,1006.00
2015-08-07 00:00:00,76.730,76.730,76.730,76.730,40000,30692000.00
