Date,Open,Low,High,Close,Volume,Amount
2009-02-09 00:00:00,101.260,101.260,101.260,101.260,1,1012.00
2009-02-10 00:00:00,101.290,101.200,101.990,101.800,1873,1897484.00
2009-02-11 00:00:00,101.980,101.980,102.000,102.000,1844,1880637.00
2009-02-12 00:00:00,102.000,101.990,102.090,102.000,1667,1700349.00
2009-02-13 00:00:00,102.000,102.000,102.500,102.500,2840,2901469.00
2009-02-16 00:00:00,102.500,102.490,102.510,102.500,3118,3195944.00
2009-02-17 00:00:00,102.100,102.100,102.100,102.100,3,3063.00
2009-02-18 00:00:00,102.100,102.100,102.350,102.200,74,75669.00
2009-02-19 00:00:00,102.460,102.450,102.480,102.460,134,137304.00
2009-02-20 00:00:00,103.360,102.350,103.360,103.060,36,37062.00
2009-02-24 00:00:00,102.480,102.480,105.000,103.750,197,203659.00
2009-02-25 00:00:00,102.900,102.900,102.900,102.900,10,10290.00
2009-02-26 00:00:00,102.920,102.920,103.150,103.150,22,22660.00
2009-02-27 00:00:00,102.510,102.510,103.100,103.100,36,36910.00
2009-03-04 00:00:00,103.980,103.150,103.980,103.150,23,23795.00
2009-03-05 00:00:00,103.200,103.200,103.200,103.200,30,30960.00
2009-03-06 00:00:00,103.100,103.100,104.100,104.100,21,21661.00
2009-03-09 00:00:00,103.020,103.010,103.500,103.500,395,407506.00
2009-03-10 00:00:00,103.160,103.160,105.170,104.770,25,26192.00
2009-03-11 00:00:00,103.400,103.400,103.690,103.690,144,149008.00
2009-03-12 00:00:00,103.520,103.500,103.720,103.600,1390,1438838.00
2009-03-13 00:00:00,103.600,103.550,104.260,103.750,1523,1581455.00
2009-03-16 00:00:00,103.780,103.710,103.800,103.790,850,882067.00
2009-03-17 00:00:00,103.640,103.600,103.780,103.780,1381,1430754.00
2009-03-18 00:00:00,103.410,103.410,103.860,103.800,66,68394.00
2009-03-19 00:00:00,103.800,103.750,103.800,103.760,127,131766.00
2009-03-20 00:00:00,103.760,103.760,103.760,103.760,10,10376.00
2009-03-23 00:00:00,103.800,103.500,103.800,103.550,75,77709.00
2009-03-24 00:00:00,103.640,103.370,103.640,103.400,493,509810.00
2009-03-25 00:00:00,103.530,103.510,103.530,103.530,716,741258.00
2009-03-26 00:00:00,103.240,103.150,103.550,103.550,142,146552.00
2009-03-27 00:00:00,103.280,103.200,103.440,103.200,206,212773.00
2009-03-30 00:00:00,103.110,103.110,103.160,103.160,27,27843.00
2009-03-31 00:00:00,103.160,103.160,103.460,103.460,1067,1101387.00
2009-04-01 00:00:00,103.830,103.830,103.990,103.980,324,336688.00
2009-04-02 00:00:00,103.900,103.900,104.500,104.480,4865,5064665.00
2009-04-03 00:00:00,104.380,104.380,104.380,104.380,5,5219.00
2009-04-08 00:00:00,103.560,103.560,104.290,104.250,35,36315.00
2009-04-09 00:00:00,103.150,103.150,104.500,104.450,3120,3253489.00
2009-04-10 00:00:00,104.000,104.000,104.000,104.000,160,166400.00
2009-04-13 00:00:00,103.000,103.000,103.500,103.500,30,30967.00
2009-04-14 00:00:00,104.000,104.000,104.000,104.000,12,12480.00
2009-04-16 00:00:00,103.090,103.000,104.110,103.210,143,147595.00
2009-04-17 00:00:00,104.180,104.180,104.180,104.180,20,20836.00
2009-04-23 00:00:00,104.150,103.930,104.150,103.970,1662,1727546.00
2009-04-24 00:00:00,103.980,103.980,104.110,104.110,1321,1374432.00
2009-04-27 00:00:00,104.000,104.000,104.010,104.000,930,967202.00
2009-04-28 00:00:00,104.380,104.380,104.500,104.500,545,569511.00
2009-04-29 00:00:00,104.500,104.500,104.500,104.500,500,522500.00
2009-04-30 00:00:00,104.350,104.350,104.500,104.500,1440,1503405.00
2009-05-04 00:00:00,104.000,104.000,104.600,104.500,3086,3220407.00
2009-05-05 00:00:00,104.500,104.500,104.600,104.600,4650,4859947.00
2009-05-06 00:00:00,104.390,104.320,104.600,104.600,285,297904.00
2009-05-08 00:00:00,104.470,104.450,104.470,104.450,195,203687.00
2009-05-11 00:00:00,104.110,104.100,104.580,104.100,226,235290.00
2009-05-12 00:00:00,104.000,104.000,104.000,104.000,10,10400.00
2009-05-13 00:00:00,104.480,104.000,104.500,104.000,80,83467.00
2009-05-14 00:00:00,104.120,104.020,104.120,104.070,80,83256.00
2009-05-15 00:00:00,104.200,104.200,104.300,104.300,61,63603.00
2009-05-19 00:00:00,104.150,104.150,104.200,104.200,23,23959.00
